id,categories,street,locality,postal_code,lat,lng,rent_gross,rooms,living_space,floor,dist_transit_m,dist_grocery_m,dist_gym_m,dist_hsg_m,homegate_url,dist_center_m,predicted_rent,valuation_gap,valuation_label,walk_hsg_min,walk_transit_min,walk_grocery_min,walk_gym_min,walk_center_min,Unnamed: 25,image_url
4003125490,"APARTMENT,FLAT",Keltenstrasse 17,St. Gallen,9016,47.446521942298,9.407781611539,1590.0,3.5,82.0,2.0,295.0,1077.0,2718.0,4186.0,https://www.homegate.ch/rent/4003125490,4853.0,1580.0,,,52.3,3.7,13.5,34.0,60.7,,
4003124928,"APARTMENT,FLAT",Oberer Graben 10,St. Gallen,9000,47.425671942307,9.376041611561,3200.0,4.0,140.0,4.0,129.0,248.0,182.0,960.0,https://www.homegate.ch/rent/4003124928,404.0,2473.0,,,12.0,1.6,3.1,2.3,5.0,,
4003124483,"APARTMENT,FLAT",Schertlinstrasse 15,St. Gallen,9016,47.4437719423,9.408231611539,1690.0,4.0,89.0,2.0,76.0,914.0,2373.0,4009.0,https://www.homegate.ch/rent/4003124483,4575.0,1676.0,,,50.1,1.0,11.4,29.7,57.2,,
4003123466,"APARTMENT,FLAT",Zürcherstrasse 321f,St. Gallen,9015,47.415271942319,9.333911611604,1690.0,4.0,93.0,1.0,561.0,450.0,651.0,4992.0,https://www.homegate.ch/rent/4003123466,4724.0,1655.0,,,62.4,7.0,5.6,8.1,59.0,,
4003123363,"APARTMENT,FLAT",Fürstenlandstrasse 135,St. Gallen,9014,47.406671942328,9.371971611564,1830.0,4.5,102.0,2.0,857.0,806.0,2219.0,3915.0,https://www.homegate.ch/rent/4003123363,2631.0,2004.0,,,48.9,10.7,10.1,27.7,32.9,,
4003122973,"APARTMENT,FLAT",Schertlinstrasse 15,St. Gallen,9016,47.4437719423,9.408231611539,1790.0,4.5,96.0,3.0,76.0,914.0,2373.0,4009.0,https://www.homegate.ch/rent/4003122973,4575.0,1824.0,,,50.1,1.0,11.4,29.7,57.2,,
4003122762,"APARTMENT,FLAT",Grubenstrasse 15,St. Gallen,9000,47.430671942308,9.363991611579,2880.0,5.0,148.0,3.0,440.0,1394.0,1195.0,1126.0,https://www.homegate.ch/rent/4003122762,1813.0,2703.0,,,14.1,5.5,17.4,14.9,22.7,,
4003121628,"APARTMENT,FLAT",Guisanstrasse 22,St. Gallen,9010,47.440321942302,9.382481611555,1560.0,3.0,75.0,2.0,164.0,867.0,2014.0,1573.0,https://www.homegate.ch/rent/4003121628,2723.0,1575.0,,,19.7,2.0,10.8,25.2,34.0,,
4003120768,"APARTMENT,FLAT",Torstrasse 23,St. Gallen,9000,47.422471942309,9.369101611572,2150.0,4.0,112.0,2.0,44.0,49.0,342.0,1556.0,https://www.homegate.ch/rent/4003120768,860.0,2157.0,,,19.4,0.6,0.6,4.3,10.8,,
4003120213,"APARTMENT,FLAT",Rorschacher Strasse 150,St. Gallen,9000,47.428071942311,9.396891611548,1990.0,3.5,85.0,2.0,262.0,504.0,477.0,2421.0,https://www.homegate.ch/rent/4003120213,2208.0,1586.0,,,30.3,3.3,6.3,6.0,27.6,,
4003119227,"APARTMENT,FLAT",Brühlgasse 45,St. Gallen,9004,47.419671942312,9.368691611572,1650.0,2.5,67.0,2.0,125.0,372.0,525.0,1981.0,https://www.homegate.ch/rent/4003119227,1051.0,1491.0,,,24.8,1.6,4.6,6.6,13.1,,
4003118526,"APARTMENT,FLAT",Zürcherstrasse 321e,St. Gallen,9015,47.415271942319,9.333911611604,1490.0,3.5,82.0,0.0,561.0,450.0,651.0,4992.0,https://www.homegate.ch/rent/4003118526,4724.0,1559.0,,,62.4,7.0,5.6,8.1,59.0,,
4003117841,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1690.0,4.0,90.0,2.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003117841,4531.0,1664.0,,,49.6,1.4,11.8,29.1,56.6,,
4003116440,"APARTMENT,FLAT",Zürcherstrasse 321d,St. Gallen,9015,47.415271942319,9.333911611604,1390.0,3.0,71.0,0.0,561.0,450.0,651.0,4992.0,https://www.homegate.ch/rent/4003116440,4724.0,1444.0,,,62.4,7.0,5.6,8.1,59.0,,
4003115801,"APARTMENT,FLAT",Riethüslistrasse 57,St. Gallen,9016,47.446821942298,9.408281611539,1490.0,3.0,72.0,2.0,347.0,1053.0,2784.0,4255.0,https://www.homegate.ch/rent/4003115801,4923.0,1439.0,,,53.2,4.3,13.2,34.8,61.5,,
4003114963,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1590.0,3.5,82.0,1.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003114963,4531.0,1587.0,,,49.6,1.4,11.8,29.1,56.6,,
4003114437,"APARTMENT,FLAT",Zürcherstrasse 321c,St. Gallen,9015,47.415271942319,9.333911611604,1590.0,3.5,83.0,1.0,561.0,450.0,651.0,4992.0,https://www.homegate.ch/rent/4003114437,4724.0,1626.0,,,62.4,7.0,5.6,8.1,59.0,,
4003113906,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1790.0,4.5,97.0,3.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003113906,4531.0,1786.0,,,49.6,1.4,11.8,29.1,56.6,,
4003113384,"APARTMENT,FLAT",Zürcherstrasse 321b,St. Gallen,9015,47.415271942319,9.333911611604,1690.0,4.0,92.0,2.0,561.0,450.0,651.0,4992.0,https://www.homegate.ch/rent/4003113384,4724.0,1612.0,,,62.4,7.0,5.6,8.1,59.0,,
4003112854,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1390.0,3.0,70.0,0.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003112854,4531.0,1396.0,,,49.6,1.4,11.8,29.1,56.6,,
4003109891,"APARTMENT,FLAT",Lerchentalstrasse 42,St. Gallen,9016,47.451621942294,9.402131611543,2250.0,4.5,118.0,3.0,600.0,1929.0,3271.0,4241.0,https://www.homegate.ch/rent/4003109891,5145.0,2233.0,,,53.0,7.5,24.1,40.9,64.3,,
4003109620,"APARTMENT,FLAT",Schertlinstrasse 15,St. Gallen,9016,47.4437719423,9.408231611539,1290.0,2.5,60.0,0.0,76.0,914.0,2373.0,4009.0,https://www.homegate.ch/rent/4003109620,4575.0,1369.0,,,50.1,1.0,11.4,29.7,57.2,,
4003108411,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1290.0,2.5,62.0,0.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003108411,4531.0,1305.0,,,49.6,1.4,11.8,29.1,56.6,,
4003107285,"APARTMENT,FLAT",Schertlinstrasse 13,St. Gallen,9016,47.4435719423,9.407931611539,1490.0,3.0,73.0,1.0,113.0,944.0,2329.0,3966.0,https://www.homegate.ch/rent/4003107285,4531.0,1480.0,,,49.6,1.4,11.8,29.1,56.6,,
